effort_id,date,activity_name,segment_id,segment_name,actual_time_s,predicted_time_s,gap_s,draft_status
3504746014952272122,2026-06-24T04:41:19,Morning Ride,34523060,Montée de Waltenheim à la rue des champs,95,58.95813193722008,-36.04186806277992,unknown
3400885925529772714,2025-09-10T14:43:17,Sortie vélo dans l'après-midi,7052396,Luppach - Ferrette,302,265.9124865310388,-36.08751346896122,unknown
3341425904895886604,2025-03-30T13:24:46,Sortie vélo dans l'après-midi,10140676,jettingen - D419 climb,164,127.90244769442664,-36.09755230557336,unknown
3511665026272317896,2026-07-13T07:48:34,Sortie vélo le matin,22049362,Jet sprint,66,29.52610420218024,-36.473895797819765,unknown
3236368838349436742,2024-06-13T14:22:30,Sortie vélo dans l'après-midi,7629867,Flüh to Mariastein road climb,414,377.50987700750017,-36.490122992499835,unknown
3236368838349241158,2024-06-13T14:24:43,Sortie vélo dans l'après-midi,16257055,X Climb,302,265.19859234780876,-36.801407652191244,unknown
3381932480375607906,2025-07-20T08:20:44,Sortie vélo le matin,8459792,Bertenheim - Sierentz,147,109.40558700032723,-37.59441299967277,unknown
3390379568410252842,2025-08-12T14:39:52,Sortie vélo dans l'après-midi,10100718,D9B Climb from Liebenswiller,327,289.2993226050596,-37.700677394940385,unknown
3376521771301988226,2025-07-05T07:43:00,Sortie vélo le matin,11084743,CLM_Wahlbach - Tagsdorf,285,247.2313075983572,-37.768692401642795,unknown
3281294371026227544,2024-10-15T15:03:57,Sortie vélo dans l'après-midi,6845487,Rämpli,334,296.1273734008307,-37.87262659916928,unknown
3251239526058159826,2024-07-24T16:33:25,Sortie vélo dans l'après-midi,6845487,Rämpli,334,296.1273734008307,-37.87262659916928,unknown
3480258563294098930,2026-04-17T15:08:47,Beau tour avec Arnaud et Joël ☀️,12718646,Raedersdorf Bosse Sprint ,218,179.91678311819877,-38.083216881801235,unknown
3383502281257173528,2025-07-24T16:00:41,Sortie vélo dans l'après-midi,10140676,jettingen - D419 climb,166,127.90244769442664,-38.09755230557336,unknown
3521084897560938372,2026-08-08T07:16:27,Morning Ride,4611692,Power and Push,168,129.57862664655724,-38.42137335344276,unknown
3239600097680840352,2024-06-22T14:04:08,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,148,109.40558700032723,-38.59441299967277,unknown
3475446714180581274,2026-04-04T08:28:05,Sortie vélo le matin,12282326,Hégenheim - Golf Climb,395,356.1440302693478,-38.85596973065219,unknown
3524432242610044192,2026-08-17T13:07:13,Evening Ride,16768815,Montée St Blaise / Bettlach (rue des Romains),239,199.99862156971304,-39.00137843028696,unknown
3252205595935874688,2024-07-27T08:26:33,Vdr à 4,16768815,Montée St Blaise / Bettlach (rue des Romains),239,199.99862156971304,-39.00137843028696,unknown
3376521771302326146,2025-07-05T07:28:19,Sortie vélo le matin,34523060,Montée de Waltenheim à la rue des champs,98,58.95813193722008,-39.04186806277992,unknown
3184159759211245386,2024-01-21T13:45:17,Sortie vélo dans l'après-midi,12505001,Coup de cul de Folgensbourg,108,68.60865790740621,-39.39134209259379,unknown
3339643879156373894,2025-03-25T15:26:18,Sortie vélo dans l'après-midi,6826358,montée de rantzwiller,253,213.52352629905752,-39.47647370094248,unknown
3527623301624845618,2026-08-26T09:01:33,Sortie vélo le matin,8459792,Bertenheim - Sierentz,149,109.40558700032723,-39.59441299967277,unknown
3253061148761468600,2024-07-29T17:31:20,Sortie vélo dans l'après-midi,8459792,Bertenheim - Sierentz,149,109.40558700032723,-39.59441299967277,unknown
3514649797578348638,2026-07-21T13:01:20,Sortie vélo dans l'après-midi,11084743,CLM_Wahlbach - Tagsdorf,287,247.2313075983572,-39.768692401642795,unknown
3479536233148828448,2026-04-15T14:52:47,Sortie vélo dans l'après-midi,12282326,Hégenheim - Golf Climb,396,356.1440302693478,-39.85596973065219,unknown
3401872196777312456,2025-09-13T08:30:56,Sortie vélo le matin,16768815,Montée St Blaise / Bettlach (rue des Romains),240,199.99862156971304,-40.00137843028696,unknown
3413208631092295284,2025-10-14T14:31:41,Sortie vélo dans l'après-midi,34523060,Montée de Waltenheim à la rue des champs,99,58.95813193722008,-40.04186806277992,unknown
3273684518903468372,2024-09-24T14:31:42,Sortie vélo dans l'après-midi 💨 💨,10140676,jettingen - D419 climb,168,127.90244769442664,-40.09755230557336,unknown
3371159803404965848,2025-06-20T14:47:15,Sortie vélo dans l'après-midi,21002780,Faux Plat - Hardt Section 3,86,45.79402959263938,-40.20597040736062,unknown
3344712352195863316,2025-04-08T14:59:00,Sortie vélo dans l'après-midi,22049362,Jet sprint,70,29.52610420218024,-40.473895797819765,unknown
3399341200723871960,2025-09-06T09:01:10,Sortie vélo le matin,8459792,Bertenheim - Sierentz,150,109.40558700032723,-40.59441299967277,unknown
3253061157482921656,2024-07-29T16:07:13,Sortie vélo dans l'après-midi,11084743,CLM_Wahlbach - Tagsdorf,288,247.2313075983572,-40.768692401642795,unknown
3413208631093340788,2025-10-14T14:46:34,Sortie vélo dans l'après-midi,11084743,CLM_Wahlbach - Tagsdorf,288,247.2313075983572,-40.768692401642795,unknown
